id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,salary_encoded
10964,0.6,0.6,4,147,3,0,0,support,low,0,1
10966,0.66,0.89,4,169,4,0,0,support,low,0,1
10967,0.87,0.87,4,144,3,0,0,support,low,0,1
10968,0.2,0.99,5,151,3,1,0,support,low,0,1
10970,0.69,0.98,4,180,3,0,0,support,medium,0,2
10971,0.48,0.61,3,251,3,0,0,support,medium,0,2
10972,0.8,0.8,4,263,4,0,0,support,medium,0,2
10973,0.89,0.74,5,260,6,0,0,technical,medium,0,2
10975,0.37,0.86,6,260,3,0,0,technical,medium,0,2
10976,0.93,0.61,5,158,3,0,0,management,medium,0,2
10977,0.69,0.52,3,186,3,0,0,IT,medium,0,2
10979,0.81,0.55,3,199,2,1,0,IT,medium,0,2
10980,0.97,0.63,5,258,2,0,0,IT,medium,0,2
10983,0.88,0.82,3,265,3,0,0,product_mng,medium,0,2
10984,0.43,0.51,5,168,4,0,0,product_mng,medium,0,2
10985,0.99,0.99,4,163,4,0,0,product_mng,medium,0,2
10986,0.59,0.65,5,265,3,0,0,IT,medium,0,2
10988,0.54,0.73,3,157,3,0,0,RandD,low,0,1
10989,0.32,0.86,4,266,4,0,0,RandD,low,0,1
10992,0.73,0.68,3,121,5,0,0,RandD,low,0,1
10993,0.65,0.76,2,170,5,0,0,IT,low,0,1
10994,0.8,0.71,4,161,4,0,0,IT,low,0,1
10995,0.61,0.86,3,239,3,0,0,IT,low,0,1
10997,0.63,0.57,3,242,3,0,0,product_mng,low,0,1
10998,0.51,0.58,4,140,2,1,0,product_mng,low,0,1
10999,0.82,0.59,5,170,3,0,0,product_mng,low,0,1
11001,0.49,0.6,2,113,5,0,0,IT,low,0,1
11002,0.7,0.59,3,138,3,0,0,RandD,low,0,1
11005,0.83,0.91,3,155,3,0,0,RandD,low,0,1
11006,0.19,0.83,5,280,4,0,0,RandD,low,0,1
11007,0.8,0.81,5,248,2,1,0,RandD,low,0,1
11008,0.49,0.67,2,190,8,0,0,marketing,medium,0,2
11009,0.92,0.99,3,176,8,0,0,sales,medium,0,2
11011,0.62,0.91,3,269,8,0,0,support,medium,0,2
11013,0.95,0.74,5,243,6,0,0,management,medium,0,2
11014,0.51,0.8,4,198,6,0,0,marketing,medium,0,2
11016,0.64,0.56,3,257,6,0,0,marketing,medium,0,2
11017,0.62,0.79,4,268,6,0,0,sales,medium,0,2
11018,0.73,0.88,5,233,4,1,0,sales,medium,0,2
11020,0.78,0.96,2,285,3,0,0,sales,high,0,3
11021,0.65,0.91,4,224,2,1,0,sales,low,0,1
11022,0.56,0.92,4,224,3,0,0,sales,medium,0,2
11024,0.79,0.82,4,220,3,0,0,sales,medium,0,2
11025,0.66,0.58,4,244,3,0,0,sales,medium,0,2
11026,0.67,0.68,4,171,3,0,0,sales,low,0,1
11027,0.86,0.82,4,274,2,1,0,sales,low,0,1
11028,0.57,0.72,4,214,2,1,0,sales,low,0,1
11030,0.52,0.59,5,150,2,0,0,sales,low,0,1
11031,0.73,0.61,4,260,2,1,0,sales,low,0,1
11032,0.78,0.63,5,259,3,0,0,sales,low,0,1
11033,0.95,0.63,3,153,2,0,0,sales,low,0,1
11034,0.75,0.61,3,263,3,0,0,sales,low,0,1
11035,0.83,0.52,2,149,2,1,0,sales,low,0,1
11037,0.3,0.58,2,189,4,1,0,accounting,low,0,1
11038,0.72,0.85,5,237,4,0,0,accounting,low,0,1
11039,0.61,0.52,3,224,3,0,0,hr,low,0,1
11040,0.31,0.87,6,240,3,1,0,hr,low,0,1
11041,0.62,0.81,3,245,2,1,0,hr,low,0,1
11042,0.48,0.49,3,268,3,0,0,hr,low,0,1
11044,0.61,0.83,4,153,2,0,0,technical,low,0,1
11046,0.89,0.39,5,218,2,0,0,technical,low,0,1
11051,0.72,0.54,4,219,2,0,0,technical,medium,0,2
11053,0.54,0.53,4,158,2,0,0,technical,medium,0,2
11054,0.66,0.58,3,157,2,0,0,support,medium,0,2
11055,0.59,0.54,4,178,2,0,0,support,medium,0,2
11056,0.45,0.48,3,145,2,0,0,support,medium,0,2
11058,0.95,0.53,3,174,3,0,0,support,medium,0,2
11060,0.68,0.97,3,174,2,0,0,support,low,0,1
11061,0.7,0.76,4,173,2,0,0,support,medium,0,2
11063,0.94,0.95,5,170,3,0,0,support,medium,0,2
11065,0.59,0.53,5,169,3,0,0,technical,low,0,1
11066,0.43,0.96,3,109,6,0,0,technical,low,0,1
11067,0.7,0.54,5,263,3,0,0,technical,low,0,1
11069,0.12,0.49,4,191,5,0,0,IT,low,0,1
11070,0.14,0.56,5,259,4,1,0,IT,low,0,1
11072,0.97,0.5,3,216,3,0,0,IT,low,0,1
11073,1.0,0.86,2,264,3,0,0,IT,medium,0,2
11074,0.49,0.63,3,181,3,1,0,product_mng,medium,0,2
11075,0.9,0.93,3,209,3,0,0,product_mng,medium,0,2
11076,0.82,0.89,4,239,2,0,0,product_mng,medium,0,2
11077,0.59,0.48,3,197,3,0,0,product_mng,medium,0,2
11078,0.97,0.57,4,150,2,0,0,IT,medium,0,2
11080,0.73,0.84,3,216,8,0,0,management,medium,0,2
11081,0.48,0.74,2,271,8,1,0,management,medium,0,2
11083,0.74,0.73,3,156,8,0,0,management,medium,0,2
11084,0.65,0.63,4,143,8,0,0,management,medium,0,2
11085,0.93,0.94,4,233,6,0,0,IT,medium,0,2
11086,0.57,0.67,3,138,6,1,0,IT,medium,0,2
11088,0.55,0.86,4,169,6,0,0,IT,medium,0,2
11089,0.59,0.73,3,172,6,0,0,product_mng,medium,0,2
11090,0.72,0.98,4,156,3,0,0,product_mng,medium,0,2
11091,0.87,0.52,4,140,3,0,0,product_mng,medium,0,2
11092,0.86,0.82,4,212,2,0,0,product_mng,medium,0,2
11093,0.61,0.5,4,269,3,0,0,IT,medium,0,2
11095,0.51,0.63,4,198,2,0,0,management,medium,0,2
11097,0.29,0.38,5,191,5,0,0,management,medium,0,2
11100,0.61,0.9,2,142,3,0,0,marketing,high,0,3
11102,0.16,0.61,6,269,2,0,0,accounting,high,0,3
11103,0.96,0.82,4,244,3,0,0,support,high,0,3
11105,0.85,0.87,6,232,5,0,0,management,high,0,3
11107,0.68,0.65,3,173,3,1,0,marketing,high,0,3
11109,0.95,0.8,3,225,2,0,0,sales,high,0,3
11112,0.94,0.73,4,204,2,0,0,sales,low,0,1
11113,0.85,0.94,5,235,4,0,0,sales,low,0,1
11114,0.75,0.51,2,215,2,1,0,sales,low,0,1
11115,0.76,0.67,5,243,3,0,0,sales,low,0,1
11116,0.13,0.97,4,162,6,0,0,sales,low,0,1
11117,0.6,0.79,4,262,3,0,0,sales,low,0,1
11118,0.45,0.55,4,206,2,0,0,sales,low,0,1
11121,0.68,0.89,5,218,5,0,0,sales,low,0,1
11122,0.53,0.91,5,181,3,0,0,sales,low,0,1
11123,1.0,0.77,5,269,3,0,0,sales,low,0,1
11126,0.54,0.83,4,201,8,1,0,sales,medium,0,2
11128,0.71,0.76,4,148,8,0,0,accounting,medium,0,2
11131,0.82,0.87,5,145,6,0,0,hr,medium,0,2
11133,0.43,0.74,4,129,6,0,0,hr,medium,0,2
11135,0.75,0.85,3,250,6,0,0,technical,medium,0,2
11136,0.56,0.48,5,192,2,1,0,technical,medium,0,2
11137,0.88,0.91,4,233,4,0,0,technical,high,0,3
11138,0.63,0.57,4,192,3,0,0,technical,high,0,3
11139,0.75,0.93,3,247,2,0,0,technical,high,0,3
11140,0.74,1.0,4,192,4,0,0,technical,high,0,3
11141,0.55,0.68,3,178,3,1,0,technical,high,0,3
11142,0.87,0.55,4,197,3,0,0,technical,high,0,3
11145,0.89,0.97,4,147,2,0,0,technical,low,0,1
11146,0.56,0.94,3,154,3,1,0,support,low,0,1
11147,0.95,0.61,3,224,2,1,0,support,low,0,1
11148,0.57,0.59,4,250,2,0,0,support,low,0,1
11149,0.72,0.53,3,179,3,0,0,support,low,0,1
11151,0.54,0.61,4,118,5,0,0,support,low,0,1
11153,0.99,0.8,3,209,2,0,0,support,medium,0,2
11154,0.37,0.69,2,146,3,0,0,support,medium,0,2
11155,0.77,0.87,3,275,4,1,0,support,medium,0,2
11159,0.69,0.55,3,172,2,0,0,technical,medium,0,2
11161,0.74,0.64,3,136,2,0,0,IT,medium,0,2
11162,0.69,0.82,4,252,3,1,0,IT,medium,0,2
11163,0.78,0.89,4,137,3,0,0,IT,medium,0,2
11165,0.91,0.68,4,132,4,0,0,IT,medium,0,2
11167,0.48,0.77,6,274,6,0,0,product_mng,medium,0,2
11168,0.55,0.96,3,194,3,0,0,product_mng,medium,0,2
11169,0.17,0.36,6,191,2,0,0,product_mng,medium,0,2
11170,0.77,0.83,5,216,4,0,0,IT,medium,0,2
11173,0.67,0.52,4,207,3,0,0,IT,medium,0,2
11174,0.95,0.88,3,199,3,0,0,IT,medium,0,2
11175,0.61,0.97,6,286,4,0,0,product_mng,medium,0,2
11176,0.57,0.39,4,132,3,0,0,product_mng,high,0,3
11177,0.65,1.0,4,229,4,0,0,product_mng,low,0,1
11178,0.85,0.81,4,260,3,0,0,product_mng,medium,0,2
11181,0.92,0.93,4,225,2,0,1,RandD,medium,0,2
11183,0.48,0.77,5,250,2,0,1,RandD,medium,0,2
11186,0.57,0.46,2,100,6,1,1,marketing,medium,0,2
11188,0.49,0.91,4,134,4,0,0,accounting,low,0,1
11189,0.79,0.82,5,158,2,0,0,support,low,0,1
11190,0.48,0.67,3,183,2,0,0,technical,low,0,1
11191,0.28,0.89,4,97,6,0,0,management,low,0,1
11194,0.75,0.6,4,186,10,1,0,marketing,low,0,1
11195,0.61,0.89,3,242,10,0,0,sales,high,0,3
11197,0.22,0.7,2,274,10,0,0,sales,high,0,3
11200,0.84,0.85,4,207,10,0,0,sales,low,0,1
11207,1.0,0.72,5,194,7,1,0,sales,medium,0,2
11208,0.49,0.65,4,233,7,0,0,sales,medium,0,2
11210,0.38,0.43,3,188,7,0,0,sales,medium,0,2
11211,0.6,0.54,4,182,6,0,0,sales,medium,0,2
11212,0.5,0.82,2,286,6,0,0,sales,medium,0,2
11213,0.97,0.55,5,212,6,0,0,sales,high,0,3
11214,0.93,0.95,5,176,6,0,1,accounting,medium,0,2
11215,0.5,1.0,5,264,8,0,1,accounting,high,0,3
11216,0.52,0.84,3,261,8,0,1,accounting,low,0,1
11217,0.5,0.71,4,163,8,0,1,hr,medium,0,2
11218,0.55,0.4,3,139,8,0,1,hr,medium,0,2
11219,0.95,0.84,3,261,8,1,1,hr,medium,0,2
11220,0.48,0.42,2,275,6,1,1,hr,medium,0,2
11221,0.51,0.39,5,132,6,1,1,technical,low,0,1
11223,0.97,0.84,4,177,6,0,0,technical,low,0,1
11226,0.82,0.49,5,203,6,0,0,technical,low,0,1
11227,0.57,1.0,4,227,10,0,0,technical,low,0,1
11228,0.48,0.93,3,150,10,0,0,technical,low,0,1
11230,0.63,0.61,5,186,10,0,0,technical,low,0,1
11231,0.99,0.84,4,142,10,0,0,technical,high,0,3
11233,0.65,0.85,4,201,10,0,0,support,low,0,1
11234,0.7,0.85,4,142,2,0,0,support,low,0,1
11235,0.99,0.94,4,167,4,0,0,support,low,0,1
11237,0.92,0.85,3,207,2,0,0,support,low,0,1
11239,0.39,0.89,3,188,5,0,0,support,low,0,1
11241,0.78,0.89,4,272,2,0,0,support,low,0,1
11242,0.62,0.79,3,259,3,0,0,support,medium,0,2
11244,0.49,0.57,3,192,3,0,0,technical,medium,0,2
11246,0.48,0.81,4,149,2,0,0,management,medium,0,2
11248,0.4,0.89,2,165,3,0,0,IT,medium,0,2
11250,0.75,0.84,5,222,3,1,0,IT,medium,0,2
11253,0.76,0.45,4,147,2,0,0,product_mng,medium,0,2
11254,0.94,0.52,3,273,3,0,0,product_mng,high,0,3
11255,0.24,0.94,6,144,4,0,0,product_mng,low,0,1
11256,0.99,0.66,3,181,2,0,0,IT,medium,0,2
11257,0.67,0.64,3,198,2,1,0,management,medium,0,2
11259,0.76,0.77,4,169,10,0,0,management,medium,0,2
11260,0.55,0.64,4,201,10,1,0,management,medium,0,2
11261,0.74,0.6,4,274,10,1,0,management,medium,0,2
11262,0.81,0.85,4,134,10,1,0,management,medium,0,2
11263,0.98,0.67,3,190,10,0,0,IT,medium,0,2
11268,0.7,0.62,3,110,3,0,0,product_mng,low,0,1
11269,0.49,0.77,3,211,3,0,0,IT,high,0,3
11270,0.7,0.56,4,214,3,0,1,management,medium,0,2
11271,0.16,0.93,5,210,7,0,1,management,medium,0,2
11272,0.58,0.59,3,207,7,0,1,management,medium,0,2
11274,0.51,0.55,2,102,7,0,1,management,medium,0,2
11277,0.81,0.62,3,240,6,0,1,sales,low,0,1
11279,0.66,0.53,3,164,6,0,0,support,low,0,1
11280,0.22,0.91,6,222,8,0,0,technical,low,0,1
11282,0.87,0.88,4,140,8,0,0,marketing,medium,0,2
11283,0.61,0.42,2,103,8,0,0,marketing,medium,0,2
11285,0.9,0.51,4,137,6,0,0,sales,medium,0,2
11290,0.98,0.55,3,166,6,1,0,sales,medium,0,2
11293,0.29,0.37,6,187,10,1,0,sales,high,0,3
11294,0.87,0.48,5,170,3,0,0,sales,low,0,1
11295,0.91,0.64,3,241,10,0,0,sales,medium,0,2
11296,0.53,0.79,3,221,10,1,0,sales,medium,0,2
11297,0.69,0.73,4,257,10,1,0,sales,medium,0,2
11298,0.14,0.58,4,275,10,0,0,sales,medium,0,2
11299,0.7,0.77,4,245,2,0,0,sales,low,0,1
11301,0.77,0.76,6,263,6,0,0,sales,low,0,1
11302,0.76,0.99,3,133,4,0,0,sales,low,0,1
11307,0.26,0.99,5,184,5,0,0,hr,low,0,1
11309,0.83,0.93,3,247,2,0,0,hr,low,0,1
11310,0.55,0.4,3,158,3,0,0,hr,low,0,1
11313,0.8,0.96,3,161,3,0,0,technical,low,0,1
11315,0.66,0.59,4,179,3,0,0,technical,low,0,1
11316,0.66,0.77,4,188,2,0,0,technical,low,0,1
11319,0.75,0.94,5,194,4,0,0,technical,low,0,1
11322,0.78,0.68,2,159,3,1,0,support,medium,0,2
11323,0.57,0.88,4,140,2,0,0,support,medium,0,2
11325,0.23,0.94,5,242,4,0,0,support,medium,0,2
11326,0.53,0.37,3,180,3,0,0,support,medium,0,2
11328,0.59,0.64,5,269,3,0,0,support,medium,0,2
11329,0.5,0.52,2,178,2,0,0,support,medium,0,2
11330,1.0,0.74,2,187,3,0,0,support,medium,0,2
11332,0.86,0.61,4,193,2,0,0,support,high,0,3
11333,0.73,0.49,4,243,2,0,0,technical,low,0,1
11334,0.49,0.94,3,144,3,1,0,technical,medium,0,2
11338,0.65,0.37,3,170,6,0,0,IT,low,0,1
11339,0.94,0.65,4,213,2,1,0,IT,low,0,1
11340,0.76,0.81,4,242,2,0,0,IT,low,0,1
11341,0.77,0.54,4,139,3,1,0,IT,low,0,1
11343,0.59,0.64,5,123,2,0,0,product_mng,low,0,1
11345,0.51,0.85,4,186,2,0,0,product_mng,low,0,1
11346,0.8,0.67,3,178,3,0,0,IT,low,0,1
11347,0.98,0.7,3,153,10,0,0,management,high,0,3
11349,0.14,0.76,4,142,10,0,0,management,high,0,3
11350,0.95,0.9,4,221,10,1,0,management,high,0,3
11352,0.64,0.52,5,258,10,1,0,management,high,0,3
11354,0.36,0.73,2,111,2,0,0,sales,low,0,1
11355,0.62,0.97,2,271,3,0,0,sales,low,0,1
11358,0.8,0.95,4,272,2,0,0,sales,low,0,1
11359,0.73,0.77,3,233,3,0,0,sales,medium,0,2
11360,0.82,0.8,3,162,3,0,0,sales,medium,0,2
11361,0.62,0.75,5,165,4,0,0,sales,medium,0,2
11363,0.43,0.65,4,124,2,0,0,sales,medium,0,2
11366,0.75,0.59,5,149,4,0,0,sales,medium,0,2
11367,0.76,0.8,5,217,2,0,0,sales,medium,0,2
11368,0.85,0.49,4,139,2,0,0,sales,medium,0,2
11369,0.56,0.67,3,270,2,0,0,sales,medium,0,2
11370,0.86,0.84,3,177,3,0,0,sales,medium,0,2
11371,0.21,0.43,5,175,2,1,0,sales,high,0,3
11374,0.42,0.45,3,227,3,0,0,sales,medium,0,2
11375,0.98,0.89,4,218,2,0,0,sales,medium,0,2
11377,0.95,0.52,3,183,2,1,0,sales,low,0,1
11379,0.68,0.53,3,138,2,1,0,sales,low,0,1
11380,0.64,0.38,5,122,4,0,0,sales,low,0,1
11381,0.24,0.62,6,225,6,0,0,sales,low,0,1
11382,0.37,0.72,3,121,2,0,0,sales,low,0,1
11384,0.86,0.89,4,153,4,0,0,sales,low,0,1
11386,0.67,0.67,4,141,2,1,0,sales,low,0,1
11387,0.92,0.6,4,161,3,0,0,IT,low,0,1
11388,0.43,0.46,2,186,2,0,0,product_mng,low,0,1
11389,0.52,0.8,3,252,4,0,0,product_mng,low,0,1
11392,0.37,0.63,4,167,3,0,0,IT,low,0,1
11393,0.98,0.68,5,171,3,0,0,management,high,0,3
11396,0.54,0.79,5,249,3,1,0,management,high,0,3
11397,0.63,0.48,4,180,4,0,0,management,high,0,3
11399,0.84,0.53,3,210,4,1,0,marketing,medium,0,2
11400,0.51,0.97,4,258,2,0,0,sales,medium,0,2
11403,0.67,0.69,3,231,3,0,1,technical,medium,0,2
11404,0.48,0.67,4,220,3,0,1,management,medium,0,2
11405,0.69,0.58,4,149,3,0,1,marketing,medium,0,2
11408,0.86,0.95,4,149,3,0,1,sales,medium,0,2
11410,0.87,0.87,5,207,2,0,0,sales,high,0,3
11411,0.17,0.78,3,239,6,0,0,sales,low,0,1
11412,0.94,0.51,6,239,5,0,0,sales,medium,0,2
11413,0.5,1.0,4,258,3,0,0,sales,medium,0,2
11415,0.89,0.99,2,258,3,0,0,sales,medium,0,2
11417,0.5,0.51,5,134,3,0,0,product_mng,low,0,1
11418,0.16,0.46,6,240,2,0,0,product_mng,low,0,1
11419,0.75,0.99,2,237,5,1,0,product_mng,low,0,1
11420,0.64,0.66,5,157,2,0,0,product_mng,low,0,1
11425,0.69,0.73,3,231,2,1,0,management,high,0,3
11426,0.8,0.53,3,217,3,0,0,management,high,0,3
11428,0.84,0.8,4,236,3,0,0,marketing,low,0,1
11430,0.78,0.57,4,157,3,0,0,accounting,low,0,1
11431,0.67,0.7,3,149,3,0,0,support,low,0,1
11432,0.81,0.77,3,221,2,0,0,technical,low,0,1
11433,0.91,0.82,4,238,2,0,0,management,low,0,1
11434,0.75,0.89,6,250,2,0,0,marketing,medium,0,2
11436,0.54,0.52,4,173,2,0,0,marketing,medium,0,2
11437,0.77,0.71,5,250,3,1,0,sales,medium,0,2
11438,0.89,0.63,4,270,3,1,0,sales,medium,0,2
11439,0.16,0.98,3,232,5,0,0,sales,medium,0,2
11440,0.77,0.99,4,260,3,0,0,sales,medium,0,2
11441,0.69,0.48,5,232,4,0,0,sales,medium,0,2
11442,0.61,0.81,4,134,3,0,0,sales,medium,0,2
11443,0.59,0.81,4,189,3,0,0,sales,medium,0,2
11446,0.51,0.63,5,260,2,0,0,product_mng,high,0,3
11447,0.31,0.7,3,132,3,0,0,product_mng,low,0,1
11448,0.52,0.52,4,168,3,0,0,product_mng,medium,0,2
11449,0.57,0.46,3,186,3,1,0,IT,medium,0,2
11451,0.74,0.63,3,180,3,0,0,management,high,0,3
11452,0.74,0.77,3,211,3,0,0,management,high,0,3
11454,0.74,0.71,3,206,3,0,0,management,high,0,3
11456,0.63,0.48,4,179,3,0,0,marketing,low,0,1
11457,0.19,0.8,6,157,6,1,0,sales,low,0,1
11458,0.4,0.62,4,127,5,0,0,accounting,low,0,1
11460,0.84,0.73,4,197,3,0,1,technical,low,0,1
11461,0.59,0.84,4,251,4,1,1,management,low,0,1
11462,0.57,0.85,4,250,3,1,1,marketing,low,0,1
11464,0.8,0.7,4,246,3,0,1,marketing,low,0,1
11466,0.55,0.64,3,178,2,0,1,sales,low,0,1
11467,0.68,0.4,3,213,5,1,1,sales,low,0,1
11468,0.55,0.67,3,150,2,0,1,sales,low,0,1
11469,0.59,0.62,3,166,2,0,0,sales,low,0,1
11470,0.91,0.8,5,169,4,0,0,sales,low,0,1
11471,0.48,0.9,4,208,3,0,0,sales,low,0,1
11472,0.84,0.66,3,209,2,0,0,sales,low,0,1
11473,0.73,0.54,4,167,3,0,0,IT,medium,0,2
11474,0.28,0.59,6,281,3,0,0,product_mng,medium,0,2
11475,0.77,0.65,3,156,4,0,0,product_mng,medium,0,2
11476,0.67,0.65,3,265,3,0,0,product_mng,medium,0,2
11477,0.5,0.53,3,142,3,1,0,product_mng,medium,0,2
11478,0.32,0.47,3,143,4,0,0,IT,medium,0,2
11479,0.57,0.78,3,134,3,0,0,RandD,medium,0,2
11481,0.61,0.6,3,255,2,0,0,RandD,medium,0,2
11482,0.83,0.73,4,157,2,0,0,RandD,medium,0,2
11484,0.7,0.63,3,157,2,0,0,RandD,medium,0,2
11486,0.71,0.53,4,196,2,1,0,sales,low,0,1
11487,0.68,0.99,3,159,2,0,0,accounting,medium,0,2
11488,0.75,0.53,4,224,4,1,0,support,medium,0,2
11489,0.7,0.53,3,215,7,1,0,technical,medium,0,2
11490,0.59,0.94,5,157,7,1,0,management,medium,0,2
11491,0.64,0.87,4,157,7,0,0,marketing,low,0,1
11494,0.51,0.64,3,203,3,0,0,sales,low,0,1
11495,0.49,0.49,3,168,7,0,0,sales,low,0,1
11496,0.77,0.75,3,170,7,0,0,sales,low,0,1
11497,0.31,0.86,3,266,7,0,0,sales,low,0,1
11498,0.54,0.76,3,183,3,0,0,sales,low,0,1
11499,0.56,0.66,4,264,3,0,0,sales,low,0,1
11500,0.65,0.77,4,205,3,0,0,sales,low,0,1
11502,0.82,0.79,3,176,3,0,0,technical,low,0,1
11503,0.6,0.52,3,183,2,0,0,support,low,0,1
11505,0.7,0.68,3,150,3,0,0,support,low,0,1
11506,0.65,0.89,4,204,8,1,0,support,low,0,1
11507,0.69,0.78,5,131,8,0,0,support,low,0,1
11509,0.55,0.52,4,168,8,0,0,support,low,0,1
11512,0.72,0.88,5,216,10,1,0,support,medium,0,2
11515,0.39,0.52,2,102,8,0,0,technical,medium,0,2
11516,0.93,0.87,4,139,8,0,0,technical,medium,0,2
11517,0.71,0.97,5,208,8,1,0,management,medium,0,2
11518,0.49,0.54,4,215,4,0,0,IT,medium,0,2
11519,0.63,0.93,4,233,3,0,0,IT,medium,0,2
11520,0.45,0.64,3,169,10,0,0,IT,medium,0,2
11521,0.77,0.64,3,190,10,1,0,IT,medium,0,2
11522,0.77,0.63,4,236,7,0,0,IT,medium,0,2
11523,0.5,0.92,4,266,7,0,0,product_mng,medium,0,2
11525,0.81,0.47,4,153,7,0,0,product_mng,low,0,1
11526,0.83,0.67,3,175,3,0,0,product_mng,medium,0,2
11527,0.47,0.76,6,174,10,0,0,IT,medium,0,2
11528,0.25,0.89,4,154,10,0,0,management,high,0,3
11529,0.89,0.55,5,251,10,0,0,management,high,0,3
11530,0.97,0.57,3,164,10,0,0,management,high,0,3
11531,0.6,0.65,2,225,10,0,0,management,high,0,3
11532,0.67,0.72,2,134,10,0,0,management,high,0,3
11535,0.64,0.79,4,139,3,0,0,sales,low,0,1
11536,0.57,0.66,3,268,3,0,0,sales,low,0,1
11537,0.56,0.98,5,171,3,1,0,sales,low,0,1
11538,0.6,0.9,4,260,2,0,0,sales,medium,0,2
11540,0.74,0.49,4,233,3,0,0,sales,medium,0,2
11542,0.51,0.89,4,233,7,0,0,sales,medium,0,2
11543,0.86,0.57,3,162,7,0,0,sales,medium,0,2
11544,0.96,0.48,4,198,7,0,0,sales,medium,0,2
11545,0.87,0.82,4,198,7,0,0,sales,medium,0,2
11546,0.58,0.79,3,243,3,1,0,sales,medium,0,2
11547,0.24,0.56,4,281,7,0,0,sales,medium,0,2
11548,0.42,0.8,4,259,7,1,0,sales,medium,0,2
11549,0.65,0.94,4,184,7,0,0,sales,medium,0,2
11550,0.73,0.92,6,189,3,1,0,sales,medium,0,2
11551,0.63,0.6,4,258,3,0,0,sales,medium,0,2
11552,0.95,0.48,4,225,3,0,0,sales,medium,0,2
11553,0.52,0.83,5,145,3,0,0,sales,medium,0,2
11554,0.96,0.55,3,164,3,0,0,sales,medium,0,2
11555,0.66,0.51,4,254,2,0,0,sales,medium,0,2
11556,0.98,0.44,4,154,6,1,0,sales,medium,0,2
11558,0.97,0.54,3,154,8,1,0,sales,medium,0,2
11559,0.72,0.92,3,242,8,0,0,sales,medium,0,2
11560,0.74,0.78,4,194,8,0,0,sales,medium,0,2
11561,0.2,0.6,5,261,8,0,0,sales,medium,0,2
11563,0.76,0.79,3,247,3,0,0,sales,low,0,1
11564,0.65,0.54,4,147,10,0,0,sales,low,0,1
11565,0.66,0.5,3,139,10,1,0,sales,low,0,1
11566,0.96,0.97,6,137,10,0,0,sales,low,0,1
11567,0.57,0.55,4,177,8,0,0,sales,low,0,1
11568,0.61,0.82,4,184,8,0,0,IT,low,0,1
11569,0.57,0.69,3,212,8,0,0,product_mng,low,0,1
11570,0.59,0.47,3,159,4,0,0,product_mng,low,0,1
11571,0.92,0.68,4,178,3,0,0,product_mng,low,0,1
11572,0.79,0.56,3,149,10,0,0,product_mng,low,0,1
11574,0.24,0.81,6,263,7,0,0,management,high,0,3
11579,0.76,0.56,5,222,10,0,0,management,high,0,3
11580,0.53,0.99,3,223,10,0,0,marketing,low,0,1
11581,0.51,0.86,3,182,10,0,0,sales,low,0,1
11582,0.57,0.93,2,204,10,0,0,accounting,low,0,1
11584,0.6,0.98,4,146,10,0,0,technical,low,0,1
11585,0.65,0.74,4,233,4,1,0,management,low,0,1
11586,0.91,0.75,2,147,3,0,0,marketing,low,0,1
11588,0.18,0.49,3,240,2,1,0,marketing,low,0,1
11589,0.66,0.9,4,177,7,0,0,sales,low,0,1
11590,0.78,0.8,3,135,7,0,0,sales,medium,0,2
11591,0.82,0.65,5,178,7,1,0,sales,medium,0,2
11592,0.54,0.64,3,190,7,0,0,sales,medium,0,2
11596,0.15,0.6,5,188,7,0,0,sales,medium,0,2
11598,0.99,0.94,5,151,3,0,0,product_mng,medium,0,2
11599,0.76,0.72,3,263,3,0,0,product_mng,medium,0,2
11600,0.64,0.67,2,223,3,0,0,product_mng,medium,0,2
11601,0.95,0.75,4,151,3,0,0,product_mng,medium,0,2
11602,0.53,0.66,3,191,3,0,0,IT,high,0,3
11603,0.59,0.5,2,162,2,0,0,management,high,0,3
11605,0.5,0.49,4,222,3,0,0,management,high,0,3
11607,0.56,0.39,3,106,8,0,0,management,high,0,3
11608,0.77,0.68,3,214,8,1,0,management,high,0,3
11610,0.88,0.58,3,145,8,0,0,sales,low,0,1
11614,0.56,0.85,3,265,10,1,0,management,low,0,1
11616,0.87,0.89,4,225,8,0,0,marketing,low,0,1
11617,0.62,0.4,3,158,8,1,0,marketing,low,0,1
11619,0.49,0.94,4,175,3,0,0,sales,medium,0,2
11620,0.57,0.91,4,224,10,0,0,sales,medium,0,2
11621,0.63,0.65,3,190,10,0,0,sales,medium,0,2
11622,0.91,0.63,5,240,7,0,0,sales,medium,0,2
11623,0.7,0.68,5,225,7,0,0,sales,medium,0,2
11624,0.66,0.95,5,192,7,0,0,sales,medium,0,2
11625,0.77,0.48,5,262,7,0,0,IT,medium,0,2
11626,0.68,0.97,3,250,3,1,0,product_mng,medium,0,2
11627,0.34,0.46,3,155,10,0,0,product_mng,medium,0,2
11631,0.68,0.67,4,162,10,0,0,management,high,0,3
11633,0.72,0.66,4,184,3,0,0,management,high,0,3
11634,0.77,0.89,4,269,10,0,0,management,high,0,3
11636,0.59,0.73,4,247,10,0,0,management,high,0,3
11637,0.41,0.67,6,221,10,0,0,marketing,medium,0,2
11639,0.91,0.61,4,135,10,0,0,accounting,medium,0,2
11640,0.7,0.84,3,260,4,1,0,support,medium,0,2
